4	41.293416666666666	27.944222222222223	148.0
25	41.36775	27.14011111111111	36.75
5	41.33572222222222	27.47411111111111	63.0
6	41.26419444444444	27.639055555555554	107.0
27	41.25669444444444	27.735666666666667	98.5
7	41.357527777777776	27.387416666666667	46.0
0	41.261916666666664	27.548111111111112	92.0
8	41.22958333333334	27.64325	87.0
1	41.060138888888886	27.338777777777775	111.0
9	41.41822222222222	27.219555555555555	53.0
10	41.24219444444444	27.684361111111112	93.33333333333333
49	41.35663888888889	27.337248055555555	45.0
11	41.27316666666667	27.96463888888889	148.0
12	41.18147222222222	27.813305555555555	122.5
13	41.23858333333333	27.869722222222222	146.33333333333334
14	41.13002777777778	27.772972222222222	95.0
15	41.36988888888889	27.176000000000002	34.75
16	41.246833333333335	26.6185	15.0
17	41.785916666666665	27.129277777777776	244.0
18	41.364694444444446	27.061805555555555	39.2
19	41.27711111111111	27.582555555555555	92.0
21	41.34236111111111	27.03888888888889	38.75
2	41.34280555555556	27.456888888888887	63.0
24	41.20744444444445	27.86411111111111	139.5
3	41.171388888888885	27.79488888888889	123.66666666666667
